area_code,area_name,area_type,start_food_stores,analysis_avg_food_stores,quarter_observation_rate,valid_industry_count,sales_weight_coverage,store_weight_coverage,long_sales_rel_score,long_transactions_rel_score,long_sales_per_store_rel_score,long_store_rel_score,long_net_entry_rel_score,long_score,long_sales_rel,long_transactions_rel,long_sales_per_store_rel,long_store_rel,long_net_entry_rel,medium_sales_rel_score,medium_transactions_rel_score,medium_sales_per_store_rel_score,medium_store_rel_score,medium_net_entry_rel_score,medium_score,medium_sales_rel,medium_transactions_rel,medium_sales_per_store_rel,medium_store_rel,medium_net_entry_rel,recent_sales_rel_score,recent_transactions_rel_score,recent_sales_per_store_rel_score,recent_store_rel_score,recent_net_entry_rel_score,recent_score,recent_sales_rel,recent_transactions_rel,recent_sales_per_store_rel,recent_store_rel,recent_net_entry_rel,CoreDeclineScore,overall_rank,area_type_rank,EarlyWarningScore,EarlyWarningAdjustedScore,early_warning_available,early_warning_rank,area_name_reference,district,administrative_dong,area_type_reference,centroid_x,centroid_y,sensitivity_scenarios,sensitivity_mean_rank,sensitivity_rank_std,top20_appearances,top20_appearance_rate,strong_decline_candidate
3110315,종암아이파크2차,골목상권,36.5,36.75,1.0,6,1.0,1.0,2.767395783151357,3.3523877170752625,2.597490382197025,1.5090513257264941,1.6016212169770867,2.374084555073162,-0.7091343607976107,-0.7654785364528484,-0.6606574677086248,-0.2639998311986158,-0.05628093736276852,0.8921247781494168,1.1774180898552589,2.2832242998907972,1.4750081443307812,1.25688184704618,1.3473764557674177,-0.1508454212674228,-0.19305202557901735,-0.4203704767806081,-0.225151202776368,-0.05229560044960749,1.1672247313449302,1.6563858024960876,2.9489618963739397,0.5610415761508395,2.679996685993064,1.7136352802203216,-0.11821166369863481,-0.17400677300472403,-0.4109005159270529,-0.09713871035124748,-0.11761029635452261,1.952295211533516,11,11,0.4082020819943235,1.797885898579597,True,12,종암아이파크2차,성북구,종암동,골목상권,202967,455307,21,16.142857142857142,11.279564327959276,15,0.7142857142857143,False
3110525,홍은종합사회복지관,골목상권,26.5,24.25,1.0,3,0.976966940987381,0.8490566037735849,3.9288146861590416,1.2677088236052538,2.449512891287875,2.9219866633995797,1.906639109874558,2.56889752460882,-0.9550417411275216,-0.3504337371507661,-0.6285463735588611,-0.4569113052229383,-0.06512584031318422,0.6142536780501319,0.6189855048613726,-0.22616212185314025,2.336607279195862,2.7048756540868273,1.2517327888633742,-0.11733624854329286,-0.12361032403268374,-0.001629678688859113,-0.32823034813598456,-0.101117605676003,0.6817832560883366,0.7925390905759926,-0.47645432374619473,1.6434492814693176,3.2789143950023183,1.241958218869681,-0.08004562812904775,-0.09806789147156147,0.04208614726500504,-0.20726380262080477,-0.14206446367770736,1.9078715142376739,12,12,-0.1977998459957848,1.697304378214328,True,15,홍은종합사회복지관,서대문구,홍은1동,골목상권,195233,455053,11,20.272727272727273,22.19049755679628,9,0.8181818181818182,False
3111038,보인중학교,골목상권,33.75,30.4,1.0,3,0.8340067626630436,0.8666666666666667,2.2939923522410632,2.5559167139702006,1.3982534951597847,0.6373547941773408,1.6248745911251543,1.7468653321887726,-0.6089005887857458,-0.6069068021348484,-0.4004232364689261,-0.14498499851704819,-0.05695523825592465,3.0707709584614125,3.027681054608479,1.389824569577023,0.31769669863559874,2.1958062536613205,2.084403226432986,-0.41357382711731394,-0.42313424505056585,-0.2712890468163245,-0.08669392036992463,-0.08395331339289765,3.442484690300714,2.697165178735482,1.6024996244966991,0.2102474472787471,1.162083639775588,1.914895369407647,-0.29709553940716005,-0.2654994194011288,-0.23284056278352583,-0.06144861352373864,-0.0556330012171807,1.8732573150545446,13,13,1.5622142027144637,1.8421530038205365,True,10,보인중학교,송파구,오금동,골목상권,212297,444483,21,25.428571428571427,29.054382506898044,17,0.8095238095238095,False
3110825,신대방삼거리역 1번,골목상권,23.25,22.25,1.0,5,1.0,1.0,3.941558753653544,3.9004762556312476,3.856915935748254,0.6402778933917155,-0.5134177248811517,2.3693943636039867,-2.2851921933296873,-2.03769786865353,-1.947996216069946,-0.14538409631234647,0.005050920907507741,0.23884384862901653,2.3956415122517,-0.6379734766261816,2.6368247310616026,0.14518938485081465,0.9995460662961504,-0.0720646358713974,-0.3445394380045171,0.06708919771323217,-0.36414746679141163,-0.014812667210844638,1.4574052604596475,2.662575546568244,-0.8255371699981058,2.471054957677422,1.463490441555545,1.5599449287754383,-0.1410260315684998,-0.2624587202317297,0.08824984345246967,-0.35095852237402025,-0.06793962072800762,1.8245699305698906,14,14,-0.8072957235628312,1.5613833651566185,True,22,신대방삼거리역 1번,동작구,상도3동,골목상권,193977,444086,11,34.18181818181818,42.94139769923233,9,0.8181818181818182,False
3110883,은천초등학교(은천교앞),골목상권,49.0,54.15,1.0,7,0.955312929668452,0.9336734693877551,3.941558753653544,3.9004762556312476,3.856915935748254,-0.04637639833649498,0.10193528525405132,2.355134107285385,-1.2991759621670544,-1.0993948282682051,-1.6584537415735565,-0.05163352752795624,-0.012793073761754353,3.7595103649277206,3.3448315364950925,3.0683125203127166,-0.15967766139055065,1.728050271322088,2.382765298564163,-0.6238272246017985,-0.4625722536844768,-1.1481598089468856,-0.029582278706316332,-0.06818198557132589,-0.5992557666558619,-0.5107921075671111,3.165928945433988,-0.4564008591978588,-0.20220353666825217,0.09119609946448828,0.020671313871511214,0.01650511330873448,-0.5038072304023212,0.006376759393834446,7.16580169269078e-05,1.7960574031498555,15,15,0.484047752033841,1.664856438038254,True,17,은천초등학교(은천교앞),관악구,보라매동,골목상권,194431,443088,21,75.57142857142857,127.56902893279837,13,0.6190476190476191,False
3120201,도곡1동,발달상권,99.25,96.0,1.0,8,0.974917787567756,0.9445843828715366,3.5422189371908845,3.9004762556312476,2.95804701912352,0.6348419123229074,0.859584137496351,2.4082422482563506,-0.8731877712728477,-0.9805098408434529,-0.738898205833972,-0.14464190868861623,-0.03476336050434084,2.691648420146567,3.145640506899137,1.699341086808395,-0.34298791682562474,0.22368814270741244,1.5330814146140859,-0.36785448957028766,-0.43780263171110884,-0.32293800463525246,-0.007651587621233795,-0.017459409722936605,1.42844315505476,1.8147983816873183,0.7695589023838403,0.21290157183811542,-0.5793228445063734,0.7622200459250781,-0.1387489934467184,-0.18793247755226689,-0.1226901419002341,-0.061718646442535476,0.015469664313873012,1.7779464892629662,16,1,-0.2411659522225193,1.5760352451144177,True,21,도곡1동,강남구,역삼1동,발달상권,203531,443680,31,50.54838709677419,86.86343254775565,25,0.8064516129032258,False
3110881,구립대학경로당(관악산샘말공원),골목상권,238.75,223.9,1.0,10,1.0,1.0,1.9941584021365901,2.5058047976523543,0.7288344647511259,2.041637267078816,2.3287764782446327,1.9831084788419773,-0.5454167062578994,-0.5969298746013406,-0.25515940357765843,-0.33671507601662,-0.07736697154489283,1.9620987886792145,2.3864491904355623,0.47476497858763633,1.2980824022801913,2.592253504084334,1.8170964633179667,-0.27987627016233213,-0.3433963627520565,-0.11859324033861458,-0.2039843357906594,-0.09732032479724903,1.0259813820749015,1.866605421410848,0.0973682152255653,0.595731399643668,2.1923772634975136,1.202043394712966,-0.10710692921059355,-0.19248672149145418,-0.03379775719787975,-0.10066808287344176,-0.0977005044609644,1.7463392039287218,17,16,0.4242917489376017,1.6141344584296098,True,18,구립대학경로당(관악산샘말공원),관악구,대학동,골목상권,194358,440921,31,14.387096774193548,13.232982579788628,27,0.8709677419354839,False
3110774,당산반도유보라팰리스아파트,골목상권,20.5,23.1,1.0,3,1.0,1.0,3.941558753653544,3.4009582557838804,3.856915935748254,-0.667785705416309,-0.6617718277214177,1.9782072233048549,-0.9600385987614691,-0.775148586623864,-1.1894576510725032,0.0332089859296101,0.009352890308231446,2.631080024225548,3.5369487625267544,3.0683125203127166,0.572194943680992,-0.6040173384663557,1.8190421576515727,-0.3605503948306198,-0.48646224046264136,-0.5948485720577846,-0.11714132976630169,0.010448334862222073,1.06963536566548,2.0480773001102413,2.890011034948321,-0.7270439452041221,0.7111067207625111,1.1073385117923442,-0.11053906176496897,-0.2084395187968034,-0.4031046884148705,0.033912220082178327,-0.03721934459867235,1.7206987790134067,18,17,-0.07197316909241486,1.5414315842028248,True,23,당산반도유보라팰리스아파트,영등포구,당산2동,골목상권,191142,447658,11,117.72727272727273,218.23844340953815,7,0.6363636363636364,False
3110049,장충단 고개,골목상권,39.25,40.25,1.0,4,1.0,1.0,1.7180156457424687,2.996538439897167,1.552581676180239,0.27816769950655645,0.8233747924579753,1.4820073492349928,-0.4869489633564306,-0.694631466292161,-0.4339124294553921,-0.09594431701100818,-0.03371336261824894,2.2152134968255384,3.028917530728323,1.6744448799416967,0.8147569260539153,2.1636203358478356,2.006429064723654,-0.31040000750407926,-0.42328800220584417,-0.31878357969595855,-0.14616072037148214,-0.08286810084567148,2.5056596960780455,3.088906834055711,1.5687687269011383,0.21298341590576822,1.1916364749219885,1.7604355780313758,-0.22344114876597865,-0.3089852250736213,-0.2283798941329435,-0.06172697332847475,-0.056839661104964065,1.6827198353062538,19,18,2.532973303384344,1.7677451821140628,True,14,장충단 고개,중구,다산동,골목상권,200898,450889,21,36.476190476190474,40.91896754271672,14,0.6666666666666666,False
3110188,용두동신동아아파트,골목상권,35.5,35.85,1.0,3,0.9872846297136847,0.8873239436619719,3.6328548791804587,3.5445329563781565,3.7577160872520734,-0.016766110899536866,-0.6195753180561187,2.053509438367426,-0.8923781314440759,-0.8037332923930189,-0.9124262780939257,-0.055676291583355006,0.008129276738252115,1.8334603894302035,2.5627763129013497,1.628075573269445,-0.049152367482751834,-0.3612778674724717,1.133045648937193,-0.2643634430354718,-0.36532283291483736,-0.31104594299136296,-0.0428051945329674,0.0022638884482304614,2.4749987893029695,2.3808356192425792,1.5929806175363972,0.0788376883541129,0.6397749880071083,1.4775864490769621,-0.22103054868704064,-0.2376915773241759,-0.23158174256351244,-0.0480788714611231,-0.034306827399708764,1.6794127436872517,20,19,2.8180350838963526,1.7932749777081618,True,13,용두동신동아아파트,동대문구,용신동,골목상권,202873,452509,21,97.14285714285714,169.74371437973358,11,0.5238095238095238,False
3120220,대치역,발달상권,56.25,62.0,1.0,9,1.0,1.0,1.1263198300769743,1.4502923431323185,1.0299293271838788,1.0409770022522429,2.854754855153158,1.5052741967043692,-0.36166912883189395,-0.38678482242118867,-0.32049694522799044,-0.20009251337113318,-0.09991813575136461,2.5873080048952457,2.481518434938923,1.8298006725536133,0.8035518224697736,2.8645217176415017,2.151215497116893,-0.35527181726102375,-0.35521832708658774,-0.34470776898095523,-0.1448201752683349,-0.10650039178416279,2.07172223427569,2.192572864404361,1.1292375268323414,-0.4366922452859332,2.116626045147336,1.4618175204469264,-0.18932442523432966,-0.2211418088994178,-0.17025505356072762,0.00437158803844642,-0.09460753702886979,1.6558953527431395,21,2,1.125223697630184,1.602828187231844,True,19,대치역,강남구,대치1동,발달상권,205508,443861,31,18.0,12.271919165313957,20,0.6451612903225806,False
3110815,공군호텔,골목상권,55.0,53.55,1.0,7,1.0,1.0,2.3482623104961666,3.9004762556312476,1.5834141861562976,0.8344329688814479,2.418398100485332,2.255239170547092,-0.6203911743363737,-0.9439816766105193,-0.44060307966598794,-0.17189255767173947,-0.07996581761076693,2.175117238770082,2.871281572475322,1.1654102180533674,-0.3820712457553981,1.6875870244965385,1.5539503126438183,-0.3055646992036065,-0.40368579871677834,-0.2338410699539364,-0.0029757749597915666,-0.06681768633303609,0.7972172084137459,0.8880067744234319,0.3430126577540121,-0.9930184167613341,0.8827982641429508,0.406313525127548,-0.08912119450511988,-0.10646024746933101,-0.06628246831095197,0.06097269191517081,-0.04422961273174608,1.6176855447163874,22,20,0.26613623174828616,1.4825306134195773,True,28,공군호텔,영등포구,신길1동,골목상권,193118,445802,31,27.677419354838708,25.70134509680274,14,0.45161290322580644,False
3110258,면동초등학교,골목상권,30.75,32.6,1.0,4,1.0,1.0,2.5196613615532724,3.474467814207707,2.274644374867565,-0.3155166228217942,0.9797462800862952,1.7988514909128943,-0.656681518438175,-0.7897838189459111,-0.5905999307579795,-0.014887162680006595,-0.03824781998776965,1.9848752495363453,3.1406948437593014,1.074417530942174,0.42704978749327227,0.9272905908286545,1.556388486441658,-0.2826229406891817,-0.43718763310083086,-0.21865713889760505,-0.09977659708784903,-0.041182772511128195,1.5186989534399835,2.8434533480683686,0.7402013821696771,-0.4682046150763712,1.5603560637989664,1.2778259050436405,-0.14584502085086865,-0.278359293505391,-0.11880782095970303,0.00757768368406391,-0.07189470186615515,1.6079793433277718,23,21,2.3420698835350917,1.6813883973485038,True,16,면동초등학교,중랑구,면목본동,골목상권,207582,454086,21,54.76190476190476,73.78204711303745,10,0.47619047619047616,False
3110981,국악고교사거리,골목상권,22.0,23.4,1.0,3,1.0,1.0,3.941558753653544,3.9004762556312476,2.950485518118005,1.129892191504367,1.0327745779499344,2.640591121148197,-0.9804304419469422,-0.8891524934872749,-0.7372573612081452,-0.21223231889827582,-0.039785533542125905,1.7886776092635583,1.4607797809001748,0.9389696095938104,0.32843983596436777,0.4915353097387344,1.0441658290756164,-0.2589629752821334,-0.2282883611868703,-0.19605497201177902,-0.08797919721099749,-0.026490412290139816,0.5939455158679359,0.3314452698483354,0.25742124195949906,-0.6004533712321408,-0.35126650504423396,0.06304464397530098,-0.07313971157992728,-0.05753413872961701,-0.05496361905377157,0.021032786047644334,0.006157987934248706,1.597098178836828,24,22,0.6061459964758154,1.4980029606007268,True,26,국악고교사거리,강남구,개포4동,골목상권,204328,441797,11,58.54545454545455,72.92511725923194,0,0.0,False
3110387,쌍문초등학교,골목상권,33.0,27.85,1.0,5,1.0,1.0,1.5877461163134123,1.3837100473569997,0.5505149294808561,2.295785182696498,2.2123021050166365,1.6578732355145085,-0.45936697839325186,-0.3735287590179945,-0.21646409018488588,-0.3714145047270369,-0.07398944992599418,2.338800339073326,2.9062550460048033,1.8067736276620905,1.2236504038476805,1.6269083687371504,2.0070788926355716,-0.3253036547053579,-0.40803478832829865,-0.3408652507175186,-0.19507951395952677,-0.06477178417916565,1.483435214051343,1.8451286714943484,0.8999035928800294,0.07700246730386838,0.8524958047847818,1.06076973116144,-0.14307254012883702,-0.19059874721879494,-0.13992728991916872,-0.04789215449070598,-0.04299234524023295,1.595898773706507,25,23,0.619960026894297,1.498304899025286,True,25,쌍문초등학교,도봉구,쌍문1동,골목상권,202159,461198,21,27.571428571428573,12.500285711020481,7,0.3333333333333333,False
3110639,신방화역 8번,골목상권,23.25,21.7,1.0,3,1.0,1.0,0.9526524472526681,0.22262108345180037,-0.5464051944599809,2.7636089878908954,2.7130176177824112,1.2960518704691912,-0.324898510540352,-0.14236417174971122,0.0215674182440524,-0.43528761868874594,-0.08850918866692632,2.7448071599128987,1.3582714797598299,0.6812996236089072,1.736931795102027,3.191055008221769,2.045648390136286,-0.3742650352945123,-0.215541342038825,-0.1530576342400127,-0.2564869655208356,-0.14449880469404616,1.6242211033514453,0.8743787692811441,0.8043341173082088,1.8540070066435077,3.28882633682487,1.7301478159839971,-0.1541413085233865,-0.10526223924199954,-0.12728891400794132,-0.2286861269436469,-0.14246917417495966,1.5919749867646664,26,24,-0.005894277098054679,1.4321880603783943,True,30,신방화역 8번,강서구,방화1동,골목상권,183627,451855,11,39.54545454545455,47.61588734102019,4,0.36363636363636365,False
3110520,경의중앙 신촌역,골목상권,34.0,32.6,1.0,6,1.0,1.0,1.3331539863457553,1.2727211619861396,1.164072121933826,1.2368060033115689,2.854754855153158,1.580755718966686,-0.40546215251963297,-0.35143165821373906,-0.349605912309832,-0.2268295198312306,-0.2076140193523627,2.473116102697102,2.573415261319208,2.1350857292829653,-0.5152202078233065,2.787426815952443,1.907666258956389,-0.34150112943819033,-0.36664579776440437,-0.3956506238528217,0.01295376890822684,-0.10390098308856605,1.5236504021907924,2.1800540853210437,2.6170245177323426,-0.32417506149690434,0.7364008832367966,1.2919222596197366,-0.14623431014479327,-0.22004131031716959,-0.36700418453924205,-0.00707600715677784,-0.03825212034088444,1.5902749891273746,27,25,-0.014350590762422927,1.429812431138395,True,31,경의중앙 신촌역,서대문구,신촌동,골목상권,194757,450919,21,29.238095238095237,12.099193204113908,4,0.19047619047619047,False
3110694,세곡초등학교,골목상권,54.5,54.45,1.0,6,0.9538421115839045,0.963302752293578,2.4373423793214193,2.0392234601311463,2.04515576898504,1.0644209148335138,1.3446936903034628,1.8057765732317352,-0.6392521092735426,-0.5040368356800096,-0.5408009364344714,-0.2032933673751094,-0.048830557920660114,1.445831425410453,1.5642001518270041,0.7742707983087268,0.9499099567199295,3.191055008221769,1.618631499452663,-0.21761829428278648,-0.24114879720850868,-0.1685717151149201,-0.1623300250168453,-0.15512242374511964,0.9733773753265484,1.6147449213824987,0.40275308833873064,0.4237471463872975,1.9302248218472937,1.0975006850058646,-0.1029711342795996,-0.1703462139099366,-0.07418271066669095,-0.08317025680872797,-0.08699666389011088,1.5819213327304995,28,26,0.39179806943954104,1.4629090064014039,True,29,세곡초등학교,구로구,고척2동,골목상권,186504,445043,31,23.35483870967742,14.133997752692556,16,0.5161290322580645,False
3110204,간데메공원,골목상권,51.5,50.95,1.0,5,0.9865541140353749,1.0,2.685646356263543,2.922666178139272,1.237256563405928,1.523357228318922,2.076522592584476,2.161509273385309,-0.6918255436624714,-0.6799240223057822,-0.3654869255367107,-0.2659530506296611,-0.0700521182543702,1.9061260556077977,1.7790624054450568,1.0197133887773613,0.8037846087859728,1.5197205043133732,1.4500020259274342,-0.2731263779293451,-0.267867152996219,-0.20952866990194566,-0.14484802512745643,-0.061157731099892414,0.9728536924238501,0.8328466835711321,0.2636002306420727,-0.059625633861589915,0.4051799242557823,0.5184336524953383,-0.10292996165362857,-0.10161124411400108,-0.055780745874383864,-0.033991493793696766,-0.024728171006899592,1.5728635562983477,29,27,0.7057345186018171,1.4861506525286947,True,27,간데메공원,동대문구,답십리1동,골목상권,204495,452665,31,24.612903225806452,16.724587527260255,16,0.5161290322580645,False
